City,Latitude,Longitude,Solar_Irradiance_kWh/m²/day,Wind_Speed_m/s,PV_Power_kW,Wind_Power_kW,System_Efficiency_%,Hydrogen_Production_kg/day,Feasibility_Score,Latitude_Band,Total_Renewable_Power_kW,PV_to_Wind_Ratio,Efficiency_Factor,H2_per_kW,Latitude_Abs
City 2397,-39.92,-56.83,3.75,8.31,662.36,10554.6,74.11,153.89,3.58,Subtropical,11216.960000000001,0.06274963052787146,114.047879,0.013719403474738252,39.92
City 2398,-56.69,166.16,3.44,8.75,614.47,12737.98,79.42,191.33,3.75,Temperate,13352.449999999999,0.0482354160223189,151.95428600000002,0.014329205501612065,56.69
City 2399,23.96,-19.85,5.38,6.84,936.48,6329.77,74.36,100.21,3.37,Tropical,7266.25,0.14792513390946124,74.516156,0.013791157749870978,23.96
City 2400,22.8,-3.94,4.76,6.34,812.61,4741.55,79.85,83.82,3.18,Tropical,5554.16,0.17134452984154094,66.93027,0.0150913909574085,22.8
City 2401,-15.72,-53.41,6.34,3.11,1110.44,578.15,70.57,21.92,2.42,Tropical,1688.5900000000001,1.9173616506949842,15.468943999999999,0.012981244707122511,15.72
City 2402,-50.68,147.44,2.74,10.63,474.53,23354.55,77.18,334.25,4.31,Temperate,23829.079999999998,0.02031765469021282,257.97415,0.014026978800692265,50.68
City 2403,-6.75,24.82,6.69,4.55,1182.75,1845.77,75.81,44.62,2.92,Equatorial,3028.52,0.6404425023148524,33.826422,0.014733269055512263,6.75
City 2404,-19.54,94.38,5.23,3.48,937.95,808.11,75.01,25.92,2.4,Tropical,1746.06,1.1592366921679376,19.442592,0.01484485069241607,19.54
City 2405,28.03,112.25,4.86,12.4,848.99,35896.28,79.71,582.08,5.44,Tropical,36745.27,0.023650538425195447,463.97596799999997,0.015840950413481793,28.03
City 2406,18.75,-56.93,5.94,7.07,1037.41,7033.22,71.3,110.69,3.49,Tropical,8070.63,0.1474804598093321,78.92196999999999,0.01371516226118655,18.75
City 2407,-12.6,-23.87,6.38,4.88,1126.1,2230.01,78.96,47.98,2.99,Equatorial,3356.11,0.5047489701973544,37.88500799999999,0.014296313291280678,12.6
City 2408,-31.67,125.45,5.45,10.71,932.36,23871.98,76.91,371.66,4.77,Subtropical,24804.34,0.03905503209067322,285.843706,0.014983668180649033,31.67
City 2409,68.44,-49.23,2.17,15.45,374.01,68914.43,72.59,916.41,6.23,Polar,69288.43999999999,0.005427086502979087,665.222019,0.013226015768286891,68.44
City 2410,-0.98,105.82,7.08,3.73,1269.5,1007.37,79.02,34.79,2.79,Equatorial,2276.87,1.258962484008846,27.491058,0.01527974807520851,0.98
City 2411,29.48,158.76,4.72,7.82,833.64,8840.99,74.29,140.58,3.58,Tropical,9674.63,0.09428194331818969,104.43688200000003,0.014530788257535433,29.48
City 2412,-41.73,44.36,4.17,5.7,709.47,3429.31,78.14,62.91,2.89,Subtropical,4138.78,0.2068238730610353,49.157874,0.015200131439699623,41.73
City 2413,3.13,86.99,7.0,3.94,1204.47,1192.61,73.89,35.25,2.78,Equatorial,2397.08,1.0090984492422148,26.046225,0.014705391559731006,3.13
City 2414,-56.42,109.84,3.0,9.14,530.74,14561.01,78.51,230.76,3.84,Temperate,15091.75,0.03644689160356297,181.169676,0.015290473271820697,56.42
City 2415,5.71,124.21,5.7,5.03,1012.3,2469.05,76.37,51.54,2.91,Equatorial,3481.3500000000004,0.40982976053116327,39.361098,0.014804601663147916,5.71
City 2416,65.32,-37.78,2.59,11.36,462.62,27207.69,71.41,366.01,4.46,Polar,27670.309999999998,0.017002656136697505,261.36774099999997,0.013227535217350294,65.32
City 2417,-10.05,-161.55,6.48,6.4,1120.28,5044.03,76.5,93.6,3.43,Equatorial,6164.3099999999995,0.22205616220319802,71.604,0.015184181197895628,10.05
City 2418,-54.93,-35.32,2.81,10.09,504.72,19386.06,71.91,262.61,4.03,Temperate,19890.780000000002,0.02603385969816981,188.842851,0.01320259939529772,54.93
City 2419,-55.98,62.55,2.44,6.57,428.2,5445.05,74.12,86.24,2.86,Temperate,5873.25,0.07862579300594008,63.921088,0.01468352275145788,55.98
City 2420,-9.56,-17.87,7.07,2.61,1250.9,330.38,71.7,21.12,2.41,Equatorial,1581.2800000000002,3.7748204478242506,15.143040000000001,0.013356268339573003,9.56
City 2421,-39.2,89.63,4.5,6.55,792.2,5469.45,70.22,80.29,3.1,Subtropical,6261.65,0.14481441197707684,56.37963800000001,0.012822498862121008,39.2
City 2422,-56.96,-51.49,2.9,8.99,496.21,14253.35,72.12,209.06,3.69,Temperate,14749.56,0.034811127831153296,150.77407200000002,0.01417398213912822,56.96
City 2423,38.31,48.51,3.75,10.46,673.61,21181.04,75.36,296.55,4.34,Subtropical,21854.65,0.03180099744878208,223.48008000000002,0.013569194656514745,38.31
City 2424,-0.39,-112.89,6.56,1.13,1123.54,26.97,74.82,16.93,1.99,Equatorial,1150.51,40.169467286378264,12.667025999999998,0.014715213253252904,0.39
City 2425,-22.4,89.77,6.08,5.35,1049.69,2952.67,75.01,55.62,3.04,Tropical,4002.36,0.355384995615624,41.720562,0.013896800887476388,22.4
City 2426,57.01,16.45,3.08,12.08,548.32,34213.19,72.48,498.07,4.91,Temperate,34761.51,0.0160260991126781,361.00113600000003,0.014328203809328189,57.01
City 2427,-44.9,-106.54,3.58,7.74,631.02,9001.03,76.85,143.48,3.42,Subtropical,9632.050000000001,0.07009752244771457,110.26437999999999,0.014896102075882078,44.9
City 2428,64.27,-74.91,2.76,11.58,491.62,30055.59,77.04,454.98,4.72,Polar,30547.21,0.01635647956072196,350.516592,0.014894322591162992,64.27
City 2429,-19.18,89.5,5.25,5.57,919.56,3245.58,73.58,57.4,2.96,Tropical,4165.139999999999,0.28323959366471796,42.23492,0.013781049376491548,19.18
City 2430,55.49,-6.26,3.87,10.19,671.79,19888.26,78.81,293.59,4.32,Temperate,20560.05,0.03377652059453192,231.378279,0.014279634533962709,55.49
City 2431,18.38,-102.23,6.39,5.27,1145.14,2704.62,76.44,57.86,3.08,Tropical,3849.76,0.42324494940161594,44.228184,0.01502950833298699,18.38
City 2432,47.47,168.22,3.44,10.41,586.67,20688.81,77.13,300.99,4.31,Temperate,21275.48,0.028355504472974857,232.15358700000002,0.014147271882937542,47.47
City 2433,67.92,77.45,1.93,6.93,344.83,6450.31,72.77,92.69,2.87,Polar,6795.14,0.05345115953194002,67.45051299999999,0.013640631392436358,67.92
City 2434,-22.51,164.57,4.12,5.34,709.12,2773.11,70.01,46.81,2.69,Tropical,3482.23,0.2556207216008017,32.771681,0.013442535386806731,22.51
City 2435,64.95,-26.24,1.71,11.24,305.73,28195.35,78.65,425.13,4.46,Polar,28501.079999999998,0.010842892785768372,334.364745,0.014916276856877003,64.95
City 2436,-9.37,-8.96,5.67,6.27,972.57,4846.65,78.22,83.75,3.28,Equatorial,5819.219999999999,0.20062710798015534,65.50925000000001,0.014391963184069344,9.37
City 2437,-9.88,143.26,6.38,8.72,1120.87,13075.4,71.23,184.86,4.07,Equatorial,14196.27,0.08571701691597075,131.675778,0.013021730355931523,9.88
City 2438,-15.75,9.02,5.73,4.6,1025.78,1925.29,73.74,39.71,2.76,Tropical,2951.0699999999997,0.53251587248026,29.282154000000002,0.013456136248885999,15.75
City 2439,10.38,74.62,5.6,8.74,978.61,12549.97,76.61,204.45,4.05,Equatorial,13528.58,0.07797086599681141,156.629145,0.015112450826324713,10.38
City 2440,-39.96,-89.22,4.06,6.35,720.89,5039.01,76.52,79.61,3.05,Subtropical,5759.900000000001,0.14303344636220958,60.917572,0.013821420510772755,39.96
City 2441,11.98,-19.18,6.41,8.52,1141.97,11327.44,78.6,195.58,4.12,Equatorial,12469.41,0.100805583116475,153.72588,0.015684783802922514,11.98
City 2442,10.42,-135.56,6.53,7.09,1158.97,6419.3,71.4,99.55,3.56,Equatorial,7578.27,0.18051648676853108,71.07870000000001,0.013136243496206916,10.42
City 2443,39.05,-105.85,3.32,5.62,594.56,3475.72,74.3,55.1,2.7,Subtropical,4070.2799999999997,0.17101175820888653,40.939299999999996,0.013537152235227062,39.05
City 2444,48.37,-179.66,3.55,9.61,619.3,16082.94,70.97,227.05,3.95,Temperate,16702.24,0.03850424709368475,161.13738500000002,0.013593984998419373,48.37
City 2445,-2.74,-165.86,6.12,4.15,1050.37,1423.88,73.9,33.2,2.7,Equatorial,2474.25,0.7371638313401829,24.534800000000004,0.013418207537637668,2.74
City 2446,-20.7,171.82,6.0,7.63,1023.23,8607.26,70.15,129.75,3.66,Tropical,9630.49,0.11886606584838283,91.01962500000002,0.01347283471557522,20.7
City 2447,-26.29,-92.75,5.55,6.07,957.53,4363.7,78.98,82.8,3.22,Tropical,5321.23,0.2193804843402754,65.39544,0.015560312183461343,26.29
City 2448,-34.7,58.79,4.12,6.7,706.65,5566.01,75.27,85.44,3.14,Subtropical,6272.66,0.12693528482973804,64.31068799999998,0.01362101564567504,34.7
City 2449,-52.51,122.08,2.94,12.67,516.48,39382.3,78.5,613.86,5.27,Temperate,39898.780000000006,0.01311418799338806,481.8801,0.01538543283779604,52.51
City 2450,-15.48,18.24,5.69,5.3,977.07,2694.75,70.6,48.71,2.91,Tropical,3671.82,0.36244829824724106,34.38926,0.013265900833918874,15.48
City 2451,-24.87,-124.87,4.13,8.55,704.19,12310.04,72.27,172.31,3.7,Tropical,13014.230000000001,0.05719987913287586,124.528437,0.013240122542785856,24.87
City 2452,65.63,82.12,2.57,10.0,438.44,18339.51,72.59,250.17,3.96,Polar,18777.949999999997,0.023905551154248167,181.598403,0.013322540532912274,65.63
City 2453,12.5,36.09,5.99,9.42,1067.83,16195.84,73.87,252.97,4.32,Equatorial,17263.67,0.06592829218538925,186.86893900000004,0.014653315314762157,12.5
City 2454,-14.85,83.25,6.45,3.79,1133.82,1004.01,78.03,30.4,2.69,Equatorial,2137.83,1.1281678789265779,23.72112,0.014220026849655959,14.85
City 2455,15.46,97.11,5.37,4.01,931.88,1170.12,73.87,30.64,2.55,Tropical,2102.0,0.7957169205546828,22.633768,0.014576593720266413,15.46
City 2456,-41.9,171.15,3.76,12.0,672.31,32782.26,72.05,460.09,4.93,Subtropical,33454.57,0.020507722538881123,331.494845,0.013752680127109689,41.9
City 2457,-2.27,26.48,6.09,3.12,1039.15,554.33,70.65,20.35,2.38,Equatorial,1593.48,1.871229719266022,14.377275000000003,0.012770790973215856,2.27
City 2458,21.41,-57.01,5.0,10.14,898.86,20310.06,70.79,284.22,4.37,Tropical,21208.920000000002,0.04425470654904273,201.199338,0.013400965254242083,21.41
City 2459,3.56,53.45,6.16,6.59,1085.17,5276.05,77.6,96.92,3.44,Equatorial,6361.22,0.20563951450147336,75.20992,0.01523607106812844,3.56
City 2460,-7.77,-155.36,6.95,4.39,1194.97,1581.1,74.45,40.2,2.89,Equatorial,2776.0699999999997,0.7553062385437078,29.928900000000002,0.014480902859077764,7.77
City 2461,69.2,143.06,1.81,6.39,319.43,4985.11,77.26,77.78,2.74,Polar,5304.54,0.0640639697078484,60.09282800000001,0.014662911392882325,69.2
City 2462,54.44,-137.02,3.25,9.4,577.53,15403.21,76.82,242.1,3.93,Temperate,15980.74,0.03749169869795335,185.98122,0.015149486194006035,54.44
City 2463,21.04,-61.98,5.34,6.36,930.14,4821.4,71.35,74.86,3.17,Tropical,5751.54,0.19287906436629065,53.412609999999994,0.013015644505645444,21.04
City 2464,14.02,113.67,5.38,8.32,961.66,11306.03,71.43,173.68,3.82,Equatorial,12267.69,0.08504974338973187,124.05962400000003,0.014157514576908937,14.02
City 2465,20.69,35.03,5.47,10.04,937.77,18577.96,77.55,298.05,4.5,Tropical,19515.73,0.05047483820407601,231.137775,0.01527229573272432,20.69
City 2466,-33.83,-38.29,4.93,5.67,852.1,3311.92,77.21,62.43,2.99,Subtropical,4164.02,0.25720512418048125,48.202203,0.014992723377889634,33.83
City 2467,-8.63,-9.56,5.79,6.87,990.03,6039.18,73.78,101.83,3.43,Equatorial,7029.21,0.16390736699899672,75.130174,0.01448669196111654,8.63
City 2468,-54.87,127.64,3.56,11.4,613.33,27929.16,70.77,385.58,4.63,Temperate,28542.49,0.021959415914552586,272.874966,0.01350898257299906,54.87
City 2469,1.82,-57.6,6.45,6.87,1111.5,6176.47,70.12,98.89,3.48,Equatorial,7287.97,0.1799280287884846,69.34166800000001,0.013568936205829607,1.82
City 2470,10.59,133.07,6.02,6.31,1078.1,4700.6,72.88,80.53,3.28,Equatorial,5778.700000000001,0.22930491747490211,58.690264,0.01393566026961081,10.59
City 2471,-30.39,-148.27,5.14,2.18,877.45,203.69,70.09,14.18,2.0,Subtropical,1081.14,4.286726268992135,9.938762,0.01311578518970716,30.39
City 2472,65.32,99.65,2.1,10.14,365.21,18869.93,72.3,266.15,3.95,Polar,19235.14,0.01935304725310305,192.42644999999996,0.013836655205005006,65.32
City 2473,58.23,125.12,2.94,6.93,515.93,6287.92,74.2,93.47,3.03,Temperate,6803.85,0.08203793338124828,69.35474,0.013737810210395584,58.23
City 2474,33.88,-114.55,4.47,6.88,800.28,6114.46,71.21,92.97,3.21,Subtropical,6914.74,0.13086178308745375,66.203937,0.013445190997781551,33.88
City 2475,9.34,-25.08,6.41,7.38,1153.81,7768.37,71.04,117.65,3.64,Equatorial,8922.18,0.14850753664711552,83.57856000000001,0.013186239237495768,9.34
City 2476,53.1,-120.42,2.09,10.07,371.56,20369.09,78.96,298.82,4.04,Temperate,20740.65,0.018240469237003863,235.94827199999997,0.014407455889762373,53.1
City 2477,-43.02,74.38,3.07,11.17,552.44,26521.06,75.85,382.88,4.55,Subtropical,27073.5,0.02082945291579915,290.41447999999997,0.014142242414168836,43.02
City 2478,42.77,12.73,4.31,9.13,767.4,15206.05,79.34,249.73,4.06,Subtropical,15973.449999999999,0.05046343636668519,198.135782,0.01563406778122447,42.77
City 2479,-43.77,48.72,4.45,5.13,800.16,2513.94,73.46,45.68,2.72,Subtropical,3314.1,0.3181626599441736,33.556528,0.013783530973718355,43.77
City 2480,43.25,-109.26,3.52,2.02,622.84,149.45,76.77,11.56,1.79,Subtropical,772.29,4.139847125290795,8.874611999999999,0.014968470393246062,43.25
City 2481,-24.15,-103.77,5.19,6.79,886.01,5731.07,72.05,87.48,3.29,Tropical,6617.08,0.15457068737820717,63.029340000000005,0.013220332835631426,24.15
City 2482,54.02,-165.06,3.37,8.87,585.72,13101.34,76.18,196.54,3.75,Temperate,13687.06,0.04470346518255518,149.724172,0.014359548361737291,54.02
City 2483,62.73,-64.06,2.96,7.83,521.6,8945.21,71.3,123.04,3.27,Polar,9466.81,0.05830401924390329,87.72752,0.0129969863132354,62.73
City 2484,-40.66,21.51,3.14,3.81,544.85,1009.49,70.02,19.89,2.13,Subtropical,1554.3400000000001,0.5391938564458827,13.926977999999998,0.01279642806593152,40.66
City 2485,0.15,128.86,6.55,2.18,1130.82,194.89,79.32,20.23,2.3,Equatorial,1325.71,5.772729593139006,16.046436,0.015259747606942695,0.15
City 2486,67.53,60.09,2.11,10.27,370.31,20210.18,75.55,298.76,4.06,Polar,20580.49,0.01832203760492955,225.71318,0.014516661167931374,67.53
City 2487,2.84,-23.26,7.15,5.95,1282.7,3841.31,79.27,74.85,3.41,Equatorial,5124.01,0.3338356353339528,59.333594999999995,0.014607699828844986,2.84
City 2488,52.26,163.12,4.59,9.7,782.06,16956.54,73.34,246.51,4.17,Temperate,17738.600000000002,0.04611871769136325,180.79043399999998,0.013896812600768943,52.26
City 2489,16.54,78.93,5.73,9.67,1017.92,17899.65,73.28,273.46,4.37,Tropical,18917.57,0.056864974176915356,200.39148799999998,0.014455344951809349,16.54
City 2490,-11.21,154.86,5.51,2.53,976.88,301.89,74.01,17.36,2.19,Equatorial,1278.77,3.225197266334313,12.848136,0.013575545250514166,11.21
City 2491,-22.85,9.93,5.6,8.49,1006.3,11878.44,77.06,179.1,3.95,Tropical,12884.74,0.08470938024014599,138.01445999999999,0.013900164070054965,22.85
City 2492,-33.58,-86.79,5.31,7.48,952.09,8033.67,75.66,131.24,3.58,Subtropical,8985.76,0.1184977105469173,99.296184,0.014605331101654174,33.58
City 2493,39.03,-160.98,4.32,9.64,767.62,16890.78,79.25,253.41,4.19,Subtropical,17658.399999999998,0.04544340501711484,200.827425,0.01435067729805645,39.03
City 2494,-9.75,81.39,5.86,3.88,1027.43,1082.4,70.25,29.59,2.55,Equatorial,2109.83,0.9483385637806904,20.786974999999998,0.014024826644800766,9.75
City 2495,6.47,-136.33,7.03,7.33,1208.84,7366.92,77.08,127.05,3.79,Equatorial,8575.76,0.16406801376779334,97.93014,0.014815013479854845,6.47
City 2496,4.0,-71.0,7.05,5.14,1237.22,2602.56,73.3,53.31,3.1,Equatorial,3839.7799999999997,0.4752031833335894,39.07623,0.0138836079150368,4.0
City 2497,15.05,11.69,5.43,3.81,965.32,1031.07,71.8,27.03,2.49,Tropical,1996.3899999999999,0.9353241543693743,19.407539999999997,0.01353943868682973,15.05
City 2498,52.53,23.19,3.51,9.22,628.85,14456.34,75.1,216.92,3.87,Temperate,15085.19,0.043496936504225536,162.90691999999999,0.014379666414543003,52.53
City 2499,67.5,36.21,2.77,10.15,493.47,19069.84,75.05,266.94,4.07,Polar,19563.31,0.025875630019443298,200.33846999999997,0.013644930229086999,67.5
City 2500,-7.01,-120.15,7.1,5.92,1220.86,4108.65,71.37,75.54,3.32,Equatorial,5329.509999999999,0.2970715267723529,53.912898000000006,0.014173910922392494,7.01
City 2501,47.58,-43.29,3.64,5.81,639.99,3699.68,72.02,60.17,2.78,Temperate,4339.67,0.1729384869807711,43.334434,0.013865109559021769,47.58
City 2502,39.39,42.19,4.06,7.87,704.34,9367.34,74.08,137.05,3.49,Subtropical,10071.68,0.07518301001031133,101.52664,0.01360746171443096,39.39
City 2503,14.56,169.13,6.59,6.44,1121.68,5079.38,74.09,87.87,3.42,Equatorial,6201.06,0.22078663407067975,65.102883,0.014170158005244264,14.56
City 2504,64.29,81.95,1.89,10.51,325.93,22930.49,73.18,310.86,4.08,Polar,23256.420000000002,0.014213206381268726,227.48734800000003,0.013366631665578794,64.29
City 2505,-33.94,152.14,4.84,10.76,828.9,23794.37,71.49,317.45,4.56,Subtropical,24623.27,0.0348345077214601,226.94500499999998,0.012892276289867267,33.94
City 2506,-45.8,94.4,3.11,10.51,554.78,22042.21,70.04,304.86,4.22,Temperate,22596.989999999998,0.025167840799956084,213.52394400000006,0.01349117736477292,45.8
City 2507,51.02,33.02,3.96,9.08,683.72,14873.15,79.7,239.27,3.98,Temperate,15556.869999999999,0.045966996433409645,190.69819000000004,0.015380343218140927,51.02
City 2508,-2.91,-110.87,6.67,4.83,1152.41,2194.18,79.43,50.95,3.03,Equatorial,3346.59,0.5249728951612169,40.46958500000001,0.01522445235299215,2.91
City 2509,50.11,60.01,4.13,9.75,741.18,16889.0,74.84,242.33,4.13,Temperate,17630.18,0.04388277087033748,181.35977200000002,0.01374518013996454,50.11
City 2510,56.1,44.42,3.32,10.62,576.74,21975.76,79.95,346.32,4.43,Temperate,22552.5,0.026243176883216635,276.88284,0.015356168939142002,56.1
City 2511,-51.88,36.89,2.76,4.62,468.91,1935.14,76.74,33.41,2.37,Temperate,2404.05,0.2421880649126613,25.638833999999996,0.013897381502048623,51.88
City 2512,54.85,-3.68,3.87,8.73,669.37,13093.86,70.69,186.98,3.72,Temperate,13763.230000000001,0.051117003160018507,132.17616199999998,0.013585473758703441,54.85
City 2513,-1.72,10.32,7.5,1.0,1283.95,19.09,71.18,17.72,2.06,Equatorial,1303.04,63.909905425584874,12.613096,0.013598968565815323,1.72
City 2514,6.36,-59.6,7.0,7.83,1196.55,9177.86,79.16,158.59,3.98,Equatorial,10374.41,0.13035932566789338,125.53984399999999,0.01528665244577764,6.36
City 2515,21.46,6.95,5.12,5.99,873.89,4147.65,76.3,75.83,3.1,Tropical,5021.54,0.21064442650018683,57.85829,0.01510094512838691,21.46
City 2516,60.43,-108.88,2.62,9.56,460.4,16492.38,78.43,261.95,3.93,Polar,16952.780000000002,0.027914229830392556,205.447385,0.015451743017959294,60.43
City 2517,-57.51,109.86,3.05,11.99,523.7,33400.3,78.98,534.85,5.0,Temperate,33924.0,0.015679030456898384,422.42453,0.01576612427779743,57.51
City 2518,1.99,-113.12,6.51,5.25,1130.02,2643.25,74.48,56.07,3.07,Equatorial,3773.27,0.42734991018247137,41.760936,0.01485979004947963,1.99
City 2519,29.4,-149.41,5.79,4.12,1033.84,1392.06,70.49,33.42,2.61,Tropical,2425.8999999999996,0.742136017113405,23.557758,0.01377633043406571,29.4
City 2520,33.95,-22.95,4.7,7.22,818.17,7332.95,71.88,116.67,3.36,Subtropical,8151.12,0.11155925524444535,83.86239599999999,0.014313370432529518,33.95
City 2521,30.03,56.99,3.55,6.17,635.34,4513.46,70.67,71.8,2.86,Subtropical,5148.8,0.14073443999946839,50.74106,0.0139449968924798,30.03
City 2522,-42.52,-22.42,4.19,3.89,733.7,1097.64,71.89,25.61,2.33,Subtropical,1831.3400000000001,0.6678256753804703,18.411029,0.01398429565236384,42.52
City 2523,-21.08,-80.37,5.35,4.38,930.91,1541.83,74.11,33.26,2.65,Tropical,2472.74,0.6033782075795778,24.648986,0.013450666062748208,21.08
City 2524,-13.37,20.94,6.03,4.88,1069.79,2184.11,71.18,41.92,2.85,Equatorial,3253.9,0.48958176018598604,29.838656000000004,0.012883001936138172,13.37
City 2525,44.58,-55.08,3.7,8.17,630.91,10538.85,71.67,157.5,3.52,Subtropical,11169.76,0.05985948566630454,112.88024999999999,0.01410057154316655,44.58
City 2526,-23.76,155.83,5.74,2.67,980.98,366.96,74.46,19.05,2.26,Tropical,1347.94,2.6659963039460814,14.18463,0.01413267652862887,23.76
City 2527,-32.61,152.15,5.28,10.14,931.54,19564.51,73.4,295.31,4.45,Subtropical,20496.05,0.047611332390517805,216.75754,0.014408142056640183,32.61
City 2528,64.47,0.85,2.63,10.19,459.69,20352.83,74.68,289.48,4.09,Polar,20812.52,0.022584938559475045,216.18366400000002,0.013908935583004847,64.47
City 2529,-58.85,-61.96,2.71,9.98,482.3,19502.11,74.29,279.05,4.03,Temperate,19984.41,0.0247293893127814,207.30624500000002,0.013963384458185155,58.85
City 2530,69.72,85.37,2.1,11.97,376.09,30986.89,76.44,465.13,4.74,Polar,31362.98,0.012136676617865882,355.545372,0.014830542250768262,69.72
City 2531,27.99,-166.78,5.05,4.83,878.24,2127.76,79.37,47.31,2.79,Tropical,3006.0,0.4125594242657697,37.549947,0.015738522954091817,27.99
City 2532,47.7,-9.08,3.26,9.91,573.59,19000.57,71.08,252.88,4.02,Temperate,19574.16,0.030186453014145676,179.747104,0.012919072900190863,47.7
City 2533,-21.7,-58.92,5.77,5.25,1009.88,2766.29,70.99,52.87,2.92,Tropical,3776.17,0.36493464725417285,37.532413,0.014000958643281419,21.7
City 2534,-58.14,151.39,3.16,7.57,568.27,8381.68,78.53,137.65,3.33,Temperate,8949.95,0.06779096899798155,108.096545,0.015379974189799943,58.14
City 2535,35.92,-175.68,5.26,9.03,937.13,13995.55,75.06,208.84,4.06,Subtropical,14932.679999999998,0.06695435660930729,156.75530400000002,0.013985433291277924,35.92
